"SpecimenID","ImageFileName","Lake","CollectionSite","CollectionDate","Collector","Method","MeasurerInitials","MorphometricAbbreviation","Value"
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","CPL",15.9816439309998
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","DOH",26.1675523093279
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","HLL",33.6410348671877
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","MXL",12.2075245322118
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","OOL",8.66946107784401
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PAD",37.0496148474277
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PCL",19.9216480949859
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","POL",7.75837721962558
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PVL",25.5525484704699
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","STL",144.188831816064
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","TTL",174.468809431715
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","BDD",60.286746987951
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","CPL",27.7019428608162
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","DOH",32.6930570916863
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","HLL",51.4675761521512
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","MXL",18.1214333414679
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","OOL",11.781927710843
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PAD",60.9110964145676
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PCL",33.7449678081541
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","POL",12.3939759036148
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PVL",36.5086875246138
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","STL",224.174400366431
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","TTL",265.801350810359
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","BDD",66.154802259887
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","CPL",26.8089241293268
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","DOH",38.1849664903436
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","HLL",51.4623219140165
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","MXL",16.7560672642019
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","OOL",13.632768361581
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PAD",63.3010138333134
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PCL",37.3686425890085
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","POL",10.3580812155599
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PVL",37.8556535276557
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","STL",252.415635742624
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","TTL",298.127904368488
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","BDD",67.9669231090889
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","CPL",32.6459370967503
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","DOH",39.2862719572655
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","HLL",55.9164133334289
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","MXL",19.2992060467105
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","OOL",13.0539338019154
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PAD",74.8199426974237
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PCL",39.3351821588365
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","POL",13.6871103089648
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PVL",40.6159165650728
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","STL",269.234945032726
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","TTL",318.369242622699
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","BDD",63.259888174289
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","CPL",29.4208521750769
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","DOH",38.329877544746
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","HLL",52.7700890361782
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","MXL",16.6615130471867
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","OOL",11.8797912064392
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PAD",63.5908756030168
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PCL",42.9319283838749
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","POL",11.3830780670948
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PVL",41.2397865978096
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","STL",253.882118798771
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","TTL",301.527086137107
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","BDD",66.1895804007935
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","CPL",27.1921202203164
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","DOH",40.7086055872484
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","HLL",53.3667785804564
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","MXL",17.0099896966748
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","OOL",13.297647058824
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PAD",67.4881545828334
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PCL",41.7725474825678
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","POL",12.4792369565334
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","PVL",40.1439689567269
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","STL",251.908235294118
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","JDS","TTL",296.177686591347
"2018-38-224-7","IMG_9463.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","BDD",69.55465116279
"2018-38-224-7","IMG_9463.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","CPL",37.1723235219354
"2018-38-224-7","IMG_9463.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","DOH",39.07795500104
"2018-38-224-7","IMG_9463.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","HLL",59.6875082618594
"2018-38-224-7","IMG_9463.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","MXL",19.1054403296366
"2018-38-224-7","IMG_9463.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","OOL",12.99618786932
"2018-38-224-7","IMG_9463.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PAD",72.8371791002046
"2018-38-224-7","IMG_9463.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PCL",37.7700241126623
"2018-38-224-7","IMG_9463.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","POL",14.4841430611666
"2018-38-224-7","IMG_9463.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PVL",37.8288712386286
"2018-38-224-7","IMG_9463.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","STL",280.582366889383
"2018-38-224-7","IMG_9463.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","TTL",330.50277206577
"2018-38-224-10","IMG_9471.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","BDD",75.037772416506
"2018-38-224-10","IMG_9471.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","CPL",41.2347164762733
"2018-38-224-10","IMG_9471.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","DOH",41.4522858582424
"2018-38-224-10","IMG_9471.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","HLL",58.2102025063559
"2018-38-224-10","IMG_9471.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","MXL",18.7028597643371
"2018-38-224-10","IMG_9471.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","OOL",13.6432058270288
"2018-38-224-10","IMG_9471.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PAD",77.9609803910125
"2018-38-224-10","IMG_9471.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PCL",44.1427559562771
"2018-38-224-10","IMG_9471.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","POL",12.932986634067
"2018-38-224-10","IMG_9471.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PVL",41.6947471063597
"2018-38-224-10","IMG_9471.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","STL",301.314483579464
"2018-38-224-10","IMG_9471.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","TTL",345.724915471191
"2018-38-224-5","IMG_9475.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","BDD",76.2
"2018-38-224-5","IMG_9475.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","CPL",34.3238531407683
"2018-38-224-5","IMG_9475.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","DOH",45.06678524343
"2018-38-224-5","IMG_9475.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","HLL",63.5992518000029
"2018-38-224-5","IMG_9475.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","MXL",23.2712185294708
"2018-38-224-5","IMG_9475.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","OOL",14.556725146199
"2018-38-224-5","IMG_9475.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PAD",84.7393409242544
"2018-38-224-5","IMG_9475.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PCL",47.3705861175851
"2018-38-224-5","IMG_9475.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","POL",16.6799655570153
"2018-38-224-5","IMG_9475.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PVL",43.5581229417763
"2018-38-224-5","IMG_9475.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","STL",298.118786862439
"2018-38-224-5","IMG_9475.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","TTL",347.297245768966
"2018-38-224-2","IMG_9486.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","BDD",75.7720444781807
"2018-38-224-2","IMG_9486.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","CPL",35.407171725795
"2018-38-224-2","IMG_9486.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","DOH",41.2926174855227
"2018-38-224-2","IMG_9486.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","HLL",64.3776914146098
"2018-38-224-2","IMG_9486.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","MXL",19.4366219075713
"2018-38-224-2","IMG_9486.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","OOL",14.4123595505617
"2018-38-224-2","IMG_9486.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PAD",79.6983349440523
"2018-38-224-2","IMG_9486.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PCL",42.2596495047664
"2018-38-224-2","IMG_9486.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","POL",15.6009905599358
"2018-38-224-2","IMG_9486.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PVL",39.8105694092323
"2018-38-224-2","IMG_9486.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","STL",294.715076173966
"2018-38-224-2","IMG_9486.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","TTL",346.277561915839
"2018-38-224-9","IMG_9494.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","BDD",69.212575913589
"2018-38-224-9","IMG_9494.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","CPL",30.140960478498
"2018-38-224-9","IMG_9494.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","DOH",45.3155462882191
"2018-38-224-9","IMG_9494.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","HLL",52.9526377101388
"2018-38-224-9","IMG_9494.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","MXL",17.3503436534732
"2018-38-224-9","IMG_9494.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","OOL",12.1401090816177
"2018-38-224-9","IMG_9494.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PAD",69.601412093131
"2018-38-224-9","IMG_9494.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PCL",42.7008340407883
"2018-38-224-9","IMG_9494.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","POL",11.9322248267366
"2018-38-224-9","IMG_9494.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PVL",39.6565505361033
"2018-38-224-9","IMG_9494.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","STL",266.676955153692
"2018-38-224-9","IMG_9494.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","TTL",316.069346262808
"2018-38-224-20","IMG_9501.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","BDD",71.619672131147
"2018-38-224-20","IMG_9501.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","CPL",33.8669510872231
"2018-38-224-20","IMG_9501.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","DOH",35.9847888740295
"2018-38-224-20","IMG_9501.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","HLL",56.8376625499421
"2018-38-224-20","IMG_9501.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","MXL",18.9238998330299
"2018-38-224-20","IMG_9501.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","OOL",13.3253130496083
"2018-38-224-20","IMG_9501.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PAD",72.2868823852954
"2018-38-224-20","IMG_9501.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PCL",33.3637727002586
"2018-38-224-20","IMG_9501.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","POL",13.3599655637662
"2018-38-224-20","IMG_9501.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PVL",35.3866381544426
"2018-38-224-20","IMG_9501.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","STL",266.956515351688
"2018-38-224-20","IMG_9501.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","TTL",318.625853665246
"2018-38-224-8","IMG_9502.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","BDD",82.4613062853277
"2018-38-224-8","IMG_9502.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","CPL",35.646314875366
"2018-38-224-8","IMG_9502.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","DOH",47.310616583404
"2018-38-224-8","IMG_9502.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","HLL",60.8438624039974
"2018-38-224-8","IMG_9502.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","MXL",20.9899147783313
"2018-38-224-8","IMG_9502.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","OOL",13.615848950567
"2018-38-224-8","IMG_9502.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PAD",79.0996398230371
"2018-38-224-8","IMG_9502.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PCL",43.1597095977182
"2018-38-224-8","IMG_9502.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","POL",13.9251850314713
"2018-38-224-8","IMG_9502.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PVL",41.3984812079724
"2018-38-224-8","IMG_9502.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","STL",303.316836455454
"2018-38-224-8","IMG_9502.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","TTL",342.826539954256
"2018-38-224-1","IMG_9516.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","BDD",74.3045850677803
"2018-38-224-1","IMG_9516.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","CPL",35.7802689737021
"2018-38-224-1","IMG_9516.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","DOH",44.6895058915767
"2018-38-224-1","IMG_9516.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","HLL",62.6360451704937
"2018-38-224-1","IMG_9516.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","MXL",20.0682822404008
"2018-38-224-1","IMG_9516.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","OOL",14.0291423906426
"2018-38-224-1","IMG_9516.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PAD",83.3531888129948
"2018-38-224-1","IMG_9516.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PCL",41.4181160259642
"2018-38-224-1","IMG_9516.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","POL",14.9248232402848
"2018-38-224-1","IMG_9516.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PVL",42.306919806087
"2018-38-224-1","IMG_9516.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","STL",301.775736771657
"2018-38-224-1","IMG_9516.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","TTL",357.621979853372
"2018-38-224-6","IMG_9520.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","BDD",89.9278407419852
"2018-38-224-6","IMG_9520.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","CPL",38.4668747359544
"2018-38-224-6","IMG_9520.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","DOH",51.2709147819633
"2018-38-224-6","IMG_9520.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","HLL",62.880736175458
"2018-38-224-6","IMG_9520.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","MXL",20.7997542257179
"2018-38-224-6","IMG_9520.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","OOL",13.5588847738794
"2018-38-224-6","IMG_9520.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PAD",89.4683106539738
"2018-38-224-6","IMG_9520.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PCL",50.5864834936908
"2018-38-224-6","IMG_9520.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","POL",13.9865796699942
"2018-38-224-6","IMG_9520.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PVL",48.4266116868651
"2018-38-224-6","IMG_9520.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","STL",330.742225425671
"2018-38-224-6","IMG_9520.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","TTL",383.41991567131
"2018-38-224-16","IMG_9530.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","BDD",89.9584306065647
"2018-38-224-16","IMG_9530.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","CPL",38.0429984478459
"2018-38-224-16","IMG_9530.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","DOH",45.1252285312773
"2018-38-224-16","IMG_9530.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","HLL",61.8686699378491
"2018-38-224-16","IMG_9530.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","MXL",19.8031389995656
"2018-38-224-16","IMG_9530.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","OOL",14.0229166666666
"2018-38-224-16","IMG_9530.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PAD",82.5080121582898
"2018-38-224-16","IMG_9530.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PCL",44.5286754129042
"2018-38-224-16","IMG_9530.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","POL",14.0907703874858
"2018-38-224-16","IMG_9530.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PVL",43.2990038922864
"2018-38-224-16","IMG_9530.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","STL",310.112237790008
"2018-38-224-16","IMG_9530.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","TTL",359.874210109282
"2018-38-224-3","IMG_9540.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","BDD",85.9035557516508
"2018-38-224-3","IMG_9540.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","CPL",40.43900412572
"2018-38-224-3","IMG_9540.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","DOH",40.048823376011
"2018-38-224-3","IMG_9540.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","HLL",63.2043766861694
"2018-38-224-3","IMG_9540.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","MXL",20.9602299008111
"2018-38-224-3","IMG_9540.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","OOL",14.2291607153606
"2018-38-224-3","IMG_9540.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PAD",88.266384516438
"2018-38-224-3","IMG_9540.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","PCL",44.1821971455398
"2018-38-224-3","IMG_9540.jpg","Lake Ontario","Mexico Bay","9/14/2018","OMNRF","imageBased","JDS","POL",14.5438183071863
